feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7
3.2501920224263325,2.64352395343037,0.16063568660779692,-1.7600301423925326,0.3131117685738916,1.7640681093034782,-1.1725819888570033,-2.5672274612488697
1.2469997728617885,2.7267931026569467,3.2125676209297573,1.1367061035710018,1.2123681179019035,0.6443648040349044,-2.073446549497312,-2.5496342604685536
-1.1211713106519632,2.815460981196641,1.3028666703832439,1.5653998862621201,-0.5122951462609718,-0.017338213363127464,0.525041208533112,0.2642785043481435
0.7021813696175683,-0.007331700001660613,0.8068642307039865,-0.13792061428507385,3.2401391486368074,-0.7504425389540283,0.05720924054498944,0.1326962873871121
1.2195225389870519,0.5296204945964982,0.5762259164827047,0.1952626033767827,1.013445759883764,-2.4517357557747235,4.268009878931107,3.9432886381316523
0.2002334551702296,2.009128556852197,1.1419881489996127,1.2824047099933829,0.05138541062432149,-1.837874300371,3.9284726877338447,3.474924939573131
4.537229059006071,3.6704518191005375,0.44197448707874065,-2.076508122673583,0.009140675822632775,1.7741676114670435,-0.38808105939650717,-2.337570423819155
1.0512223681841535,1.8673334849986905,1.0680278669765646,0.193051851856473,0.03249986288786191,0.5663504347840895,-0.37050312502905114,-0.963685396233535
0.8975549501639732,1.00512009747889,-0.06210258010672676,-1.1256392800675419,-0.9752409251002728,-1.837343162570093,1.9383146361761892,1.815008647348664
-0.47638736012999194,2.741814779508094,4.707342939494296,3.8055519962913245,-1.375225117962206,0.7090157075464607,-1.8267586640250504,-1.99247424358979
-0.9852169012753418,0.8501881714743347,0.8109850063393982,1.2316255492287063,2.208419091154705,-0.044965441767362724,0.14007777605263705,0.2149070086300943
2.228233723624366,-1.086383781154193,-0.3860553320517428,-2.1261765299346873,1.1116221515087088,-2.0720201094343396,1.5663807635115372,1.609985826627886
1.4338094462588167,0.34227751326450395,1.8891389036015767,1.528777598111964,0.9118317785133704,1.0467577059853372,-0.23261943903208027,-0.8328551733547128
0.8633458388620092,0.5792047442160576,0.654031426963091,0.1668197204376134,-1.0363648841320956,-1.406209938672895,2.257952622483043,2.0316592117804877
2.4223856212209998,1.3622645243529865,1.03930722413891,-0.022310266601885065,0.061908104029996795,1.5312442874770658,-0.6874059159403898,-1.7215195075244254
0.7607211085052192,0.49068090009327503,-1.3384531637908483,-0.7950003901685738,-0.37910174834874727,-2.7321402054479105,5.785344123287811,5.368457660573751
0.20547871249264715,0.9750096418742658,1.4367374744142614,1.4598610040527313,-0.5536951531354725,0.9997051542915274,-0.5909586293473541,-0.9611090494536886
-0.13346280867270566,1.077165927853782,0.10078553697638182,-1.2947680255232725,0.6423725916415679,-0.46178201141760633,-1.713477242705233,-1.4203796798606898
0.3563755743385725,-0.40919394124176556,1.851083685257673,2.5061119024722265,-0.8155027018702209,1.583823021569131,-0.5929876551719491,-0.9543544419314879
3.010634293383141,1.3789369395630597,-0.12643536333341632,-2.4893003790834176,-0.5776142178649032,0.7376509853042308,-1.4598470049625698,-2.2654777756367257
1.8490281700765434,2.6558763219623187,-0.264310129856955,-2.564300994041817,-0.028551984535682258,0.025614416187115574,-1.1528720469093963,-1.7519887789243593
1.121736520642396,0.9135241866336203,1.639670856269674,0.6714628660695338,1.6589403034315653,-0.594397666913183,0.7212770690418068,0.4210994968124137
2.725917016252519,1.773801115918713,0.5596382120584604,-0.9105270581241651,-1.6095209830809794,1.7970891185621722,-1.3220317763870515,-2.457263397710951
0.6311041006720114,0.5267728755220424,-0.25427399760309055,-2.335680638305568,-0.5469860834554389,-0.12657744894471268,-2.857109741911862,-2.5494060673039
0.6728899292377519,1.0239184145856823,2.279117917010206,1.902885284924404,1.861257373980529,-0.7959460331325471,1.6867575608792227,1.366066049515667
0.5819661951626974,1.2878250344689084,-0.1680251891104585,0.1788430073403478,-1.1647993973691224,-0.059892645579199044,1.967305620490162,1.3357932946285644
2.471740051399511,2.133013679332019,0.605073609116996,-0.6452297390962041,-1.2174801872358345,1.3761729657618735,-0.4623131900539338,-1.6193083801599948
1.5395299842987116,0.10762088083697363,-1.4375339985069036,-2.126244887269354,-0.5937615564013348,-2.297372364301117,3.56417288586862,3.28924177063242
2.511540617105786,1.0025010415984819,-0.8720982934654669,-3.098507292163123,0.1834465762181352,-2.243609128702026,2.088214143549234,1.7161906795236568
-0.02940335536043759,1.5510946986048724,2.1187619331135177,2.4645284292804526,0.6625625498799194,-0.3248499343725313,1.8402653180974275,1.4194448629192702
0.7527269580016119,0.4052464172228789,2.059235723370853,0.1887191047266037,0.7839676512169459,-0.5856682515361485,-1.6402792434427664,-1.386080593257698
0.8721177628732404,0.9900418526788134,5.77365743551273,4.227712247061829,0.2046684378900604,0.02385379508932739,-1.2929016956915644,-1.3523826830472923
0.90320816488746,1.1930860004690687,0.6414939892189605,-0.4321946959929789,-1.974670894587108,0.8719307179670532,-1.6493465022848324,-1.9886789334224169
1.1658017982423992,1.2056496034128474,0.5567625052757277,-0.8608844985637568,1.3573404667461746,0.6842335959592412,-1.7470795549124518,-2.071754553211589
0.5897262561936814,3.0688737322704442,2.0845732364965635,2.772683312262256,1.5873276541102175,1.1306725129085586,1.8850954318253734,0.6691759884841662
-0.33198134297397797,0.5481327278519097,1.0142421006216191,0.7961002089239355,0.5314896881466579,0.7261026756779492,-1.5016190087971573,-1.465237466849121
-0.3721998899970125,0.7942707202387731,2.156054740711399,1.0156777395786731,0.9533975332379796,-0.5450010571445494,-1.4196463008344207,-1.0384512968036708
-2.207688042873781,-1.6027423906574958,1.4500475965489803,2.271199659016371,1.223931818468504,0.37358341980831067,-2.1126196043646472,-1.1507756573444385
2.079416190402524,0.44439547704732774,1.5378679898437797,-0.04212729464438936,-1.705635950162387,-0.08146443044829166,-0.2543660269873975,-0.6706598560701102
1.5730588698390533,0.23244282872777722,3.922312538538695,2.21850295895489,-0.39063653075135196,-1.0664769066034516,0.2818709243263411,0.22751466048783484
0.880307206647995,2.5281938618053648,1.0422457979543678,0.26187104420767593,0.40795690975064797,0.3787962487613886,0.15669968324696315,-0.5343719608095426
-1.8636486405882993,0.8241528660926862,3.088840883146442,5.611832921999948,0.6141129671981066,0.9771459022850282,1.8426410221772875,1.537218030895015
0.3646163386424507,0.4924718666904907,2.3412139771596996,1.754053529613037,0.038498485695272235,-0.7248212584127314,0.6037856192053263,0.5899361677629751
3.2135345965937114,3.1141189822390993,1.791644686832973,1.4965571420268833,-0.6564299636141254,2.239282413679337,1.5194626540932052,-0.5175086338411679
-0.22602883918188876,0.8423668814987612,0.5144664364363885,-0.26363039209373706,-1.8387767179789956,0.007422117452517973,-1.3640989814085254,-1.2099799994903817
1.2989407508278439,2.231896668012447,1.895295992717779,2.4067818331326625,-0.2689161946978014,1.0310286636054187,2.1240455814464796,0.8736672959338972
0.17987416511436027,1.3136541608930214,1.728474988315926,2.3950710625585105,-0.25056036861869124,1.5787188043795894,-0.01935350207193376,-0.6999498744552577
1.141322895730191,0.9403029069086961,-0.025089026416264204,-1.711097784168771,0.43566456645700186,0.502265942726043,-2.1815222920964565,-2.339878103289409
3.959829889992856,3.1759324673403118,0.663857689675406,-1.2458798522107322,0.09293023411398735,1.2731151282010351,0.5866330436995137,-1.1829785957105377
1.4376999698006014,-0.7670221523176368,0.835538633819601,-0.16422063022618105,0.2575331531289845,-1.6604387866307955,1.7051657322397429,1.7324623810419992
2.119583276417867,0.6621914833290826,2.198855543498738,0.4776258234407058,-0.8395392371006698,0.09023139936188462,-0.5870525309763011,-1.032156028361886
-1.2861149447350013,1.0983281772319917,1.2633047986001003,1.4403153469487788,-0.6166335598554541,-0.9308241838768366,0.6638484365052981,0.9417362085332506
2.392671350251226,-0.1962400405768323,0.34570264816368756,-1.5925515613098968,-1.202803194645333,-1.0626442993079575,0.4243883689763579,0.20228619277958976
1.3772851668756072,1.0974017952436166,0.997265884774769,0.3792629982481427,-0.6227475600019066,1.2541949599855913,-0.781390238959356,-1.4610507776513815
0.13151896269561436,2.059337199928927,0.7102200488425725,0.5174093411946588,-2.4050695499102095,-1.4447194505861296,2.681027079087918,2.324630185288012
3.1621535614225946,0.767974266781707,-1.386839545711931,-3.683562542124135,0.6012579620436356,-2.8310965208884658,3.3756733127263923,2.8542309290248693
-0.42844678848885653,0.41272489069879914,0.9909670075970837,0.7006799942988265,0.38934239421973693,0.3787721625440028,-1.3375052204065216,-1.1860539444682763
0.8457264017985606,1.2342953907800909,2.248632866070463,1.175619795568986,-3.5388577250697595,-1.0867676580058954,1.0416642310007551,0.8481642676887639
-0.1858735415296937,1.570241208002143,2.057686724870739,1.8495433575258433,1.2399368072885906,-0.9695100640405757,1.4864394285910891,1.3450204719061423
-0.343497014573388,2.2158444374181165,2.474855522835099,2.4495010294142663,0.1596082474008315,-0.6497654953398858,1.5196601805461603,1.2180550330161717
0.6763719056924373,2.0356606084287194,0.527166140384839,-0.4513989712593024,-0.525458414206894,0.5667045566684082,-0.9497218358374497,-1.3979476465027805
